UrunGrubu, Marka, UretimYil, Bolge, CalismaSuresi, SikayetGrup, ToplamMaliyet
38, 2, 2020, 2, 21, 8, 152
38, 2, 2020, 2, 22, 2, 157
38, 2, 2020, 3, 1, 1, 311
38, 2, 2020, 3, 1, 2, 895
38, 2, 2020, 3, 1, 7, 1272
38, 2, 2020, 3, 1, 8, 302
38, 2, 2020, 3, 2, 2, 346
38, 2, 2020, 3, 3, 3, 660
38, 2, 2020, 3, 4, 2, 307
38, 2, 2020, 3, 4, 8, 303
38, 2, 2020, 3, 5, 2, 284
38, 2, 2020, 3, 6, 7, 310
38, 2, 2020, 3, 7, 2, 1020
38, 2, 2020, 3, 8, 2, 650
38, 2, 2020, 3, 9, 2, 734
38, 2, 2020, 3, 12, 8, 684
38, 2, 2020, 3, 13, 2, 657
38, 2, 2020, 3, 16, 2, 160
38, 2, 2020, 3, 21, 8, 319
38, 2, 2020, 3, 27, 6, 157
38, 2, 2020, 4, 0, 8, 307
38, 2, 2020, 4, 1, 1, 614
38, 2, 2020, 4, 1, 2, 1923
38, 2, 2020, 4, 1, 4, 1998
38, 2, 2020, 4, 1, 8, 307
38, 2, 2020, 4, 2, 2, 1127
38, 2, 2020, 4, 3, 2, 307
38, 2, 2020, 4, 3, 8, 711
38, 2, 2020, 4, 4, 2, 636
38, 2, 2020, 4, 4, 8, 614
38, 2, 2020, 4, 5, 2, 1687
38, 2, 2020, 4, 6, 2, 596
38, 2, 2020, 4, 6, 8, 343
38, 2, 2020, 4, 7, 2, 658
38, 2, 2020, 4, 7, 8, 152
38, 2, 2020, 4, 8, 2, 921
38, 2, 2020, 4, 8, 8, 734
38, 2, 2020, 4, 9, 2, 626
38, 2, 2020, 4, 9, 8, 318
38, 2, 2020, 4, 10, 2, 468
38, 2, 2020, 4, 10, 8, 645
38, 2, 2020, 4, 11, 2, 1278
38, 2, 2020, 4, 11, 8, 318
38, 2, 2020, 4, 12, 2, 1689
38, 2, 2020, 4, 13, 2, 944
38, 2, 2020, 4, 13, 8, 319
38, 2, 2020, 4, 14, 2, 2017
38, 2, 2020, 4, 15, 2, 319
38, 2, 2020, 4, 16, 2, 1486
38, 2, 2020, 4, 17, 2, 150
38, 2, 2020, 4, 17, 4, 150
38, 2, 2020, 4, 17, 8, 319
38, 2, 2020, 4, 18, 2, 1926
38, 2, 2020, 4, 18, 8, 326
38, 2, 2020, 4, 20, 2, 1644
38, 2, 2020, 4, 21, 2, 107
38, 2, 2020, 5, 1, 2, 302
38, 2, 2020, 5, 1, 7, 594
38, 2, 2020, 5, 2, 2, 344
38, 2, 2020, 5, 2, 7, 542
38, 2, 2020, 5, 3, 8, 307
38, 2, 2020, 5, 6, 2, 504
38, 2, 2020, 5, 7, 2, 609
38, 2, 2020, 5, 11, 2, 318
38, 2, 2020, 5, 12, 2, 157
38, 2, 2020, 5, 12, 8, 299
38, 2, 2020, 5, 13, 8, 670
38, 2, 2020, 6, 1, 2, 317
38, 2, 2020, 6, 1, 7, 842
38, 2, 2020, 6, 1, 8, 304
38, 2, 2020, 6, 2, 2, 542
38, 2, 2020, 6, 2, 8, 477
38, 2, 2020, 6, 8, 8, 307
38, 2, 2020, 6, 11, 7, 252
38, 2, 2020, 6, 12, 2, 225
38, 2, 2020, 6, 12, 8, 1580
38, 2, 2020, 6, 13, 2, 157
38, 2, 2020, 6, 13, 8, 307
38, 2, 2020, 6, 26, 2, 633
38, 2, 2020, 7, 1, 2, 5496
38, 2, 2020, 7, 1, 3, 810
38, 2, 2020, 7, 1, 7, 1920
38, 2, 2020, 7, 1, 8, 1220
38, 2, 2020, 7, 2, 2, 307
38, 2, 2020, 7, 2, 8, 318
38, 2, 2020, 7, 3, 2, 650
38, 2, 2020, 7, 4, 8, 344
38, 2, 2020, 7, 5, 2, 1324
38, 2, 2020, 7, 6, 2, 650
38, 2, 2020, 7, 7, 2, 310
38, 2, 2020, 7, 10, 2, 319
38, 2, 2020, 7, 10, 7, 311
38, 2, 2020, 7, 11, 2, 907
38, 2, 2020, 7, 11, 3, 343
38, 2, 2020, 7, 11, 8, 1190
38, 2, 2020, 7, 12, 2, 307
38, 2, 2020, 7, 12, 7, 152
38, 2, 2020, 7, 14, 2, 156
38, 2, 2020, 7, 14, 8, 319
38, 2, 2020, 7, 15, 8, 1837
38, 2, 2020, 7, 16, 2, 1209
38, 2, 2020, 7, 17, 7, 657
38, 2, 2020, 7, 18, 2, 121
38, 2, 2020, 7, 19, 2, 422
38, 2, 2021, 1, 1, 4, 310
38, 2, 2021, 1, 1, 7, 2279
38, 2, 2021, 1, 3, 2, 353
38, 2, 2021, 1, 5, 2, 307
38, 2, 2021, 1, 6, 7, 156
38, 2, 2021, 1, 8, 8, 1299
38, 2, 2021, 2, 0, 1, 310
38, 2, 2021, 2, 1, 1, 596
38, 2, 2021, 2, 1, 2, 2313
38, 2, 2021, 2, 1, 4, 1022
38, 2, 2021, 2, 3, 2, 156
38, 2, 2021, 2, 4, 2, 152
38, 2, 2021, 2, 4, 8, 150
38, 2, 2021, 2, 6, 2, 308
38, 2, 2021, 2, 7, 2, 1595
38, 2, 2021, 2, 8, 8, 150
38, 2, 2021, 2, 12, 2, 157
38, 2, 2021, 3, 1, 4, 567
38, 2, 2021, 3, 1, 6, 145
38, 2, 2021, 3, 1, 7, 638
38, 2, 2021, 3, 1, 8, 620
38, 2, 2021, 3, 2, 2, 353
38, 2, 2021, 3, 2, 8, 319
38, 2, 2021, 3, 3, 2, 5842
38, 2, 2021, 3, 3, 7, 151
38, 2, 2021, 3, 4, 2, 156
38, 2, 2021, 3, 4, 8, 319
38, 2, 2021, 3, 5, 2, 1041
38, 2, 2021, 3, 5, 8, 933
38, 2, 2021, 3, 6, 2, 150
38, 2, 2021, 3, 7, 2, 330
38, 2, 2021, 3, 7, 8, 354
38, 2, 2021, 3, 8, 6, 152
38, 2, 2021, 4, 1, 2, 2642
38, 2, 2021, 4, 1, 4, 876
38, 2, 2021, 4, 1, 7, 468
38, 2, 2021, 4, 2, 2, 463
38, 2, 2021, 4, 2, 8, 637
38, 2, 2021, 4, 3, 2, 1052
38, 2, 2021, 4, 3, 8, 150
38, 2, 2021, 4, 4, 2, 157
38, 2, 2021, 4, 4, 8, 150
38, 2, 2021, 4, 5, 2, 309
38, 2, 2021, 4, 5, 8, 150
38, 2, 2021, 4, 7, 2, 307
38, 2, 2021, 4, 8, 2, 485
38, 2, 2021, 4, 9, 2, 339
38, 2, 2021, 4, 9, 8, 353
38, 2, 2021, 4, 10, 8, 330
38, 2, 2021, 4, 13, 8, 152
38, 2, 2021, 5, 1, 4, 542
38, 2, 2021, 5, 1, 8, 157
38, 2, 2021, 5, 2, 2, 323
38, 2, 2021, 5, 8, 2, 157
38, 2, 2021, 6, 0, 4, 152
38, 2, 2021, 6, 1, 2, 890
38, 2, 2021, 6, 1, 3, 307
38, 2, 2021, 6, 1, 7, 594
38, 2, 2021, 6, 2, 2, 307
38, 2, 2021, 6, 2, 3, 148
38, 2, 2021, 6, 2, 7, 1178
38, 2, 2021, 6, 4, 2, 319
38, 2, 2021, 6, 5, 7, 151
38, 2, 2021, 6, 9, 2, 157
38, 2, 2021, 7, 1, 1, 319
38, 2, 2021, 7, 1, 2, 681
38, 2, 2021, 7, 1, 3, 152
38, 2, 2021, 7, 1, 4, 467
38, 2, 2021, 7, 1, 7, 1064
38, 2, 2021, 7, 1, 8, 1104
38, 2, 2021, 7, 2, 2, 319
38, 2, 2021, 7, 2, 3, 319
38, 2, 2021, 7, 3, 2, 463
38, 2, 2021, 7, 4, 2, 152
38, 2, 2021, 7, 4, 8, 319
38, 2, 2021, 7, 5, 2, 478
38, 2, 2021, 7, 5, 8, 1282
38, 2, 2021, 7, 6, 7, 100
38, 2, 2021, 7, 6, 8, 157
38, 2, 2021, 7, 7, 8, 734
38, 2, 2021, 7, 8, 8, 152
38, 2, 2021, 7, 9, 2, 157
38, 2, 2021, 7, 9, 3, 364
38, 2, 2021, 7, 10, 2, 152
38, 2, 2021, 7, 12, 1, 208
38, 2, 2021, 7, 13, 8, 152
38, 2, 2022, 3, 1, 2, 313
38, 2, 2022, 3, 5, 2, 364
38, 2, 2022, 4, 2, 2, 157
38, 2, 2022, 6, 1, 2, 160
38, 2, 2022, 7, 1, 1, 78
38, 2, 2022, 7, 1, 8, 401
38, 3, 2018, 1, 0, 2, 343
38, 3, 2018, 1, 1, 2, 1508
38, 3, 2018, 1, 1, 7, 813
38, 3, 2018, 1, 2, 2, 0
38, 3, 2018, 1, 3, 2, 811
38, 3, 2018, 1, 4, 2, 2360
38, 3, 2018, 1, 4, 8, 1000
38, 3, 2018, 1, 5, 2, 1349
38, 3, 2018, 1, 7, 2, 400
38, 3, 2018, 1, 10, 2, 587
38, 3, 2018, 1, 10, 7, 145
38, 3, 2018, 1, 11, 2, 322
38, 3, 2018, 1, 13, 7, 404
38, 3, 2018, 1, 13, 8, 901
38, 3, 2018, 1, 17, 7, 0
38, 3, 2018, 1, 19, 2, 0
38, 3, 2018, 1, 23, 8, 962
38, 3, 2018, 1, 25, 2, 660
38, 3, 2018, 1, 26, 2, 0
38, 3, 2018, 1, 30, 2, 0
38, 3, 2018, 1, 31, 2, 269
38, 3, 2018, 1, 33, 2, 0
38, 3, 2018, 1, 35, 8, 0
38, 3, 2018, 2, 0, 4, 472
38, 3, 2018, 2, 1, 1, 290
38, 3, 2018, 2, 1, 2, 4426
38, 3, 2018, 2, 1, 7, 499
38, 3, 2018, 2, 2, 2, 872
38, 3, 2018, 2, 2, 8, 3076
38, 3, 2018, 2, 3, 2, 2184
38, 3, 2018, 2, 3, 8, 3096
38, 3, 2018, 2, 4, 2, 412
38, 3, 2018, 2, 4, 8, 1271
38, 3, 2018, 2, 5, 2, 4517
38, 3, 2018, 2, 5, 7, 842
38, 3, 2018, 2, 5, 8, 400
38, 3, 2018, 2, 6, 8, 466
38, 3, 2018, 2, 7, 2, 809
38, 3, 2018, 2, 8, 2, 473
38, 3, 2018, 2, 8, 7, 842
38, 3, 2018, 2, 9, 2, 804
38, 3, 2018, 2, 10, 2, 804
38, 3, 2018, 2, 10, 8, 766
38, 3, 2018, 2, 11, 2, 781
38, 3, 2018, 2, 11, 7, 363
38, 3, 2018, 2, 11, 8, 1583
38, 3, 2018, 2, 12, 2, 405
38, 3, 2018, 2, 13, 2, 405
38, 3, 2018, 2, 13, 8, 703
38, 3, 2018, 2, 14, 2, 1425
38, 3, 2018, 2, 14, 8, 817
38, 3, 2018, 2, 15, 2, 344
38, 3, 2018, 2, 16, 2, 660
38, 3, 2018, 2, 16, 8, 729
38, 3, 2018, 2, 18, 2, 686
38, 3, 2018, 2, 18, 8, 405
38, 3, 2018, 2, 19, 2, 711
38, 3, 2018, 2, 20, 2, 341
38, 3, 2018, 2, 20, 8, 374
38, 3, 2018, 2, 21, 2, 344
38, 3, 2018, 2, 22, 2, 533
38, 3, 2018, 2, 23, 2, 0
38, 3, 2018, 2, 23, 6, 0
38, 3, 2018, 2, 24, 2, 0
38, 3, 2018, 2, 24, 8, 0
38, 3, 2018, 2, 25, 2, 670
38, 3, 2018, 2, 25, 8, 278
38, 3, 2018, 2, 26, 2, 0
38, 3, 2018, 2, 27, 2, 343
38, 3, 2018, 2, 28, 2, 383
38, 3, 2018, 2, 29, 8, 0
38, 3, 2018, 2, 30, 8, 703
38, 3, 2018, 2, 31, 2, 0
38, 3, 2018, 2, 31, 3, 0
38, 3, 2018, 2, 32, 7, 255
38, 3, 2018, 2, 32, 8, 330
38, 3, 2018, 2, 34, 2, 163
38, 3, 2018, 2, 35, 8, 0
38, 3, 2018, 2, 37, 2, 0
38, 3, 2018, 3, 1, 1, 472
38, 3, 2018, 3, 1, 2, 6496
38, 3, 2018, 3, 1, 4, 809
38, 3, 2018, 3, 1, 7, 1447
38, 3, 2018, 3, 1, 8, 3717
38, 3, 2018, 3, 2, 2, 923
38, 3, 2018, 3, 2, 7, 1100
38, 3, 2018, 3, 2, 8, 1109
38, 3, 2018, 3, 3, 2, 3235
38, 3, 2018, 3, 4, 2, 1250
38, 3, 2018, 3, 4, 7, 828
38, 3, 2018, 3, 5, 2, 2168
38, 3, 2018, 3, 5, 8, 2142
38, 3, 2018, 3, 6, 2, 1288
38, 3, 2018, 3, 6, 8, 1450
38, 3, 2018, 3, 7, 2, 2239
38, 3, 2018, 3, 7, 7, 342
38, 3, 2018, 3, 7, 8, 923
38, 3, 2018, 3, 8, 2, 1964
38, 3, 2018, 3, 8, 8, 1158
38, 3, 2018, 3, 9, 2, 1596
38, 3, 2018, 3, 9, 7, 683
38, 3, 2018, 3, 10, 1, 335
38, 3, 2018, 3, 11, 2, 792
38, 3, 2018, 3, 11, 7, 342
38, 3, 2018, 3, 11, 8, 344
38, 3, 2018, 3, 12, 2, 2688
38, 3, 2018, 3, 12, 4, 792
38, 3, 2018, 3, 13, 2, 660
38, 3, 2018, 3, 14, 2, 804
38, 3, 2018, 3, 14, 7, 342
38, 3, 2018, 3, 14, 8, 0
38, 3, 2018, 3, 15, 2, 660
38, 3, 2018, 3, 16, 2, 1056
38, 3, 2018, 3, 18, 7, 404
38, 3, 2018, 3, 18, 8, 1006
38, 3, 2018, 3, 19, 2, 660
38, 3, 2018, 3, 21, 2, 687
38, 3, 2018, 3, 21, 7, 346
38, 3, 2018, 3, 22, 2, 660
38, 3, 2018, 3, 23, 3, 608
38, 3, 2018, 3, 23, 4, 343
38, 3, 2018, 3, 23, 7, 612
38, 3, 2018, 3, 24, 7, 0
38, 3, 2018, 3, 27, 2, 0
38, 3, 2018, 3, 27, 8, 703
38, 3, 2018, 3, 29, 2, 0
38, 3, 2018, 3, 34, 2, 0
38, 3, 2018, 3, 35, 6, 305
38, 3, 2018, 4, 0, 2, 530
38, 3, 2018, 4, 0, 8, 405
38, 3, 2018, 4, 1, 2, 2379
38, 3, 2018, 4, 1, 4, 685
38, 3, 2018, 4, 2, 2, 2623
38, 3, 2018, 4, 3, 2, 1659
38, 3, 2018, 4, 3, 7, 447
38, 3, 2018, 4, 3, 8, 1288
38, 3, 2018, 4, 4, 2, 867
38, 3, 2018, 4, 4, 8, 1288
38, 3, 2018, 4, 5, 2, 660
38, 3, 2018, 4, 5, 3, 404
38, 3, 2018, 4, 5, 8, 791
38, 3, 2018, 4, 6, 2, 824
38, 3, 2018, 4, 6, 3, 412
38, 3, 2018, 4, 6, 7, 792
38, 3, 2018, 4, 7, 2, 1271
38, 3, 2018, 4, 7, 7, 412
38, 3, 2018, 4, 8, 2, 404
38, 3, 2018, 4, 9, 2, 3678
38, 3, 2018, 4, 9, 8, 792
38, 3, 2018, 4, 10, 7, 341
38, 3, 2018, 4, 11, 2, 811
38, 3, 2018, 4, 12, 2, 412
38, 3, 2018, 4, 13, 2, 547
38, 3, 2018, 4, 14, 2, 1141
38, 3, 2018, 4, 15, 2, 1080
38, 3, 2018, 4, 16, 2, 2065
38, 3, 2018, 4, 16, 7, 686
38, 3, 2018, 4, 17, 2, 1563
38, 3, 2018, 4, 17, 8, 686
38, 3, 2018, 4, 18, 7, 342
38, 3, 2018, 4, 18, 8, 1001
38, 3, 2018, 4, 19, 2, 1443
38, 3, 2018, 4, 19, 7, 1319
38, 3, 2018, 4, 20, 2, 1238
38, 3, 2018, 4, 20, 8, 814
38, 3, 2018, 4, 21, 2, 631
38, 3, 2018, 4, 21, 8, 678
38, 3, 2018, 4, 22, 2, 0
38, 3, 2018, 4, 24, 2, 1013
38, 3, 2018, 4, 24, 4, 660
38, 3, 2018, 4, 25, 2, 0
38, 3, 2018, 4, 25, 8, 0
38, 3, 2018, 4, 27, 2, 344
38, 3, 2018, 4, 27, 8, 686
38, 3, 2018, 4, 28, 8, 0
38, 3, 2018, 4, 30, 2, 0
38, 3, 2018, 4, 32, 2, 0
38, 3, 2018, 4, 33, 2, 367
38, 3, 2018, 4, 35, 2, 0
38, 3, 2018, 4, 36, 2, 0
38, 3, 2018, 4, 36, 8, 0
38, 3, 2018, 4, 37, 2, 0
38, 3, 2018, 4, 46, 8, 165
38, 3, 2018, 5, 1, 2, 2829
38, 3, 2018, 5, 1, 7, 5286
38, 3, 2018, 5, 1, 8, 4348
38, 3, 2018, 5, 2, 2, 1694
38, 3, 2018, 5, 2, 3, 400
38, 3, 2018, 5, 2, 7, 404
38, 3, 2018, 5, 3, 2, 736
38, 3, 2018, 5, 3, 8, 410
38, 3, 2018, 5, 4, 8, 0
38, 3, 2018, 5, 5, 2, 792
38, 3, 2018, 5, 5, 8, 0
38, 3, 2018, 5, 6, 8, 844
38, 3, 2018, 5, 7, 2, 344
38, 3, 2018, 5, 7, 8, 844
38, 3, 2018, 5, 9, 2, 703
38, 3, 2018, 5, 10, 8, 1546
38, 3, 2018, 5, 11, 2, 113
38, 3, 2018, 5, 12, 8, 303
38, 3, 2018, 5, 13, 8, 1203
38, 3, 2018, 5, 14, 2, 660
38, 3, 2018, 5, 14, 7, 343
38, 3, 2018, 5, 14, 8, 660
38, 3, 2018, 5, 15, 8, 703
38, 3, 2018, 5, 16, 2, 0
38, 3, 2018, 5, 17, 2, 0
38, 3, 2018, 5, 18, 2, 0
38, 3, 2018, 5, 20, 2, 703
38, 3, 2018, 5, 22, 8, 0
38, 3, 2018, 5, 23, 2, 844
38, 3, 2018, 5, 24, 8, 660
38, 3, 2018, 5, 26, 2, 703
38, 3, 2018, 5, 26, 8, 660
38, 3, 2018, 5, 27, 8, 0
38, 3, 2018, 5, 28, 8, 330
38, 3, 2018, 5, 29, 2, 0
38, 3, 2018, 5, 29, 8, 305
38, 3, 2018, 5, 30, 1, 612
38, 3, 2018, 5, 30, 2, 2586
38, 3, 2018, 5, 30, 8, 330
38, 3, 2018, 5, 31, 2, 901
38, 3, 2018, 5, 34, 8, 0
38, 3, 2018, 5, 36, 8, 330
38, 3, 2018, 5, 37, 2, 0
38, 3, 2018, 5, 38, 2, 0
38, 3, 2018, 5, 38, 7, 635
38, 3, 2018, 6, 1, 2, 1099
38, 3, 2018, 6, 1, 7, 1586
38, 3, 2018, 6, 1, 8, 547
38, 3, 2018, 6, 3, 2, 823
38, 3, 2018, 6, 3, 7, 404
38, 3, 2018, 6, 3, 8, 456
38, 3, 2018, 6, 4, 2, 256
38, 3, 2018, 6, 4, 4, 394
38, 3, 2018, 6, 5, 8, 466
38, 3, 2018, 6, 6, 8, 938
38, 3, 2018, 6, 7, 2, 374
38, 3, 2018, 6, 8, 2, 1203
38, 3, 2018, 6, 10, 2, 382
38, 3, 2018, 6, 11, 3, 409
38, 3, 2018, 6, 11, 8, 753
38, 3, 2018, 6, 12, 7, 409
38, 3, 2018, 6, 13, 2, 0
38, 3, 2018, 6, 13, 8, 338
38, 3, 2018, 6, 14, 2, 405
38, 3, 2018, 6, 14, 7, 341
38, 3, 2018, 6, 15, 8, 836
38, 3, 2018, 6, 18, 7, 674
38, 3, 2018, 6, 20, 7, 0
38, 3, 2018, 6, 20, 8, 0
38, 3, 2018, 6, 22, 2, 0
38, 3, 2018, 6, 23, 3, 497
38, 3, 2018, 6, 23, 8, 343
38, 3, 2018, 6, 25, 2, 0
38, 3, 2018, 6, 25, 7, 0
38, 3, 2018, 6, 25, 8, 0
38, 3, 2018, 6, 26, 8, 538
38, 3, 2018, 6, 29, 8, 344
38, 3, 2018, 6, 33, 2, 0
38, 3, 2018, 6, 33, 8, 0
38, 3, 2018, 7, 1, 1, 1395
38, 3, 2018, 7, 1, 2, 6502
38, 3, 2018, 7, 1, 3, 873
38, 3, 2018, 7, 1, 7, 1566
38, 3, 2018, 7, 1, 8, 343
38, 3, 2018, 7, 2, 2, 916
38, 3, 2018, 7, 3, 2, 1280
38, 3, 2018, 7, 3, 7, 404
38, 3, 2018, 7, 3, 8, 400
38, 3, 2018, 7, 4, 1, 704
38, 3, 2018, 7, 4, 3, 404
38, 3, 2018, 7, 5, 2, 1171
38, 3, 2018, 7, 5, 4, 404
38, 3, 2018, 7, 5, 7, 424
38, 3, 2018, 7, 5, 8, 224
38, 3, 2018, 7, 6, 2, 1718
38, 3, 2018, 7, 7, 2, 2087
38, 3, 2018, 7, 8, 2, 342
38, 3, 2018, 7, 9, 2, 1156
38, 3, 2018, 7, 9, 8, 412
38, 3, 2018, 7, 11, 8, 412
38, 3, 2018, 7, 12, 2, 404
38, 3, 2018, 7, 13, 2, 404
38, 3, 2018, 7, 13, 7, 648
38, 3, 2018, 7, 15, 2, 342
38, 3, 2018, 7, 16, 2, 660
38, 3, 2018, 7, 17, 2, 646
38, 3, 2018, 7, 17, 8, 0
38, 3, 2018, 7, 21, 2, 342
38, 3, 2018, 7, 22, 2, 346
38, 3, 2018, 7, 32, 2, 497
38, 3, 2018, 7, 34, 2, 0
38, 3, 2018, 7, 36, 2, 0
38, 3, 2019, 1, 1, 2, 686
38, 3, 2019, 1, 1, 4, 0
38, 3, 2019, 1, 4, 8, 660
38, 3, 2019, 1, 7, 4, 341
38, 3, 2019, 1, 13, 2, 0
38, 3, 2019, 2, 3, 2, 344
38, 3, 2019, 2, 5, 2, 0
38, 3, 2019, 2, 7, 2, 344
38, 3, 2019, 2, 11, 2, 0
38, 3, 2019, 2, 13, 2, 344
38, 3, 2019, 2, 14, 2, 703
38, 3, 2019, 2, 15, 2, 0
38, 3, 2019, 2, 17, 2, 255
38, 3, 2019, 2, 22, 2, 0
38, 3, 2019, 2, 25, 3, 0
38, 3, 2019, 3, 0, 2, 412
38, 3, 2019, 3, 2, 2, 0
38, 3, 2019, 3, 11, 8, 311
38, 3, 2019, 3, 14, 7, 612
38, 3, 2019, 3, 16, 3, 330
38, 3, 2019, 3, 26, 7, 330
38, 3, 2019, 4, 1, 2, 2603
38, 3, 2019, 4, 1, 4, 0
38, 3, 2019, 4, 2, 2, 1663
38, 3, 2019, 4, 3, 2, 344
38, 3, 2019, 4, 4, 2, 412
38, 3, 2019, 4, 4, 8, 373
38, 3, 2019, 4, 5, 2, 311
38, 3, 2019, 4, 5, 8, 335
38, 3, 2019, 4, 6, 2, 887
38, 3, 2019, 4, 10, 8, 0
38, 3, 2019, 4, 11, 2, 660
38, 3, 2019, 4, 11, 8, 660
38, 3, 2019, 4, 14, 2, 0
38, 3, 2019, 4, 16, 2, 0
38, 3, 2019, 4, 17, 2, 0
38, 3, 2019, 4, 20, 2, 0
38, 3, 2019, 4, 22, 2, 0
38, 3, 2019, 4, 23, 8, 0
38, 3, 2019, 4, 25, 2, 157
38, 3, 2019, 4, 29, 2, 563
38, 3, 2019, 5, 1, 1, 317
38, 3, 2019, 5, 1, 2, 716
38, 3, 2019, 5, 1, 8, 892
38, 3, 2019, 5, 2, 2, 133
38, 3, 2019, 5, 2, 8, 703
38, 3, 2019, 5, 3, 8, 755
38, 3, 2019, 5, 4, 2, 412
38, 3, 2019, 5, 8, 8, 344
38, 3, 2019, 5, 10, 2, 343
38, 3, 2019, 5, 10, 8, 703
38, 3, 2019, 5, 11, 2, 0
38, 3, 2019, 5, 11, 4, 194
38, 3, 2019, 5, 13, 2, 0
38, 3, 2019, 5, 13, 8, 305
38, 3, 2019, 5, 21, 2, 0
38, 3, 2019, 5, 29, 2, 330
38, 3, 2019, 6, 1, 2, 344
38, 3, 2019, 6, 6, 8, 344
38, 3, 2019, 6, 12, 2, 0
38, 3, 2019, 6, 18, 7, 0
38, 3, 2019, 6, 20, 7, 0
38, 3, 2019, 6, 21, 7, 0
38, 3, 2019, 6, 31, 8, 311
38, 3, 2019, 7, 1, 1, 346
38, 3, 2019, 7, 1, 7, 458
38, 3, 2019, 7, 2, 2, 412
38, 3, 2019, 7, 7, 2, 343
38, 3, 2019, 7, 9, 2, 343
38, 3, 2019, 7, 10, 7, 787
38, 3, 2019, 7, 11, 4, 0
38, 3, 2019, 7, 16, 2, 0
38, 3, 2019, 7, 16, 7, 0
38, 3, 2019, 7, 19, 8, 273
38, 3, 2019, 7, 20, 2, 0
38, 3, 2019, 7, 20, 8, 0
38, 3, 2019, 7, 24, 2, 145
38, 3, 2019, 7, 25, 2, 156
38, 3, 2019, 7, 29, 2, 156
38, 3, 2020, 1, 3, 2, 133
38, 3, 2020, 1, 4, 8, 307
38, 3, 2020, 2, 0, 2, 645
38, 3, 2020, 2, 1, 2, 2506
38, 3, 2020, 2, 2, 2, 952
38, 3, 2020, 2, 4, 2, 620
38, 3, 2020, 2, 5, 2, 650
38, 3, 2020, 2, 6, 2, 307
38, 3, 2020, 2, 12, 2, 119
38, 3, 2020, 2, 13, 8, 657
38, 3, 2020, 2, 14, 2, 150
38, 3, 2020, 2, 16, 8, 659
38, 3, 2020, 2, 17, 2, 113
38, 3, 2020, 2, 17, 8, 305
38, 3, 2020, 2, 18, 2, 152
38, 3, 2020, 2, 25, 2, 174
38, 3, 2020, 3, 1, 2, 307
38, 3, 2020, 3, 1, 4, 1760
38, 3, 2020, 3, 2, 8, 323
38, 3, 2020, 3, 8, 2, 657
38, 3, 2020, 3, 9, 8, 596
38, 3, 2020, 3, 18, 2, 311
38, 3, 2020, 3, 18, 8, 156
38, 3, 2020, 4, 1, 2, 968
38, 3, 2020, 4, 1, 4, 785
38, 3, 2020, 4, 2, 2, 150
38, 3, 2020, 4, 2, 7, 703
38, 3, 2020, 4, 3, 2, 645
38, 3, 2020, 4, 4, 7, 323
38, 3, 2020, 4, 6, 2, 816
38, 3, 2020, 4, 8, 2, 598
38, 3, 2020, 4, 10, 2, 278
38, 3, 2020, 4, 12, 2, 255
38, 3, 2020, 4, 12, 8, 307
38, 3, 2020, 4, 13, 7, 323
38, 3, 2020, 4, 13, 8, 330
38, 3, 2020, 4, 14, 8, 319
38, 3, 2020, 4, 15, 4, 303
38, 3, 2020, 4, 19, 2, 157
38, 3, 2020, 5, 0, 4, 660
38, 3, 2020, 5, 1, 2, 679
38, 3, 2020, 5, 1, 7, 542
38, 3, 2020, 5, 1, 8, 1970
38, 3, 2020, 5, 2, 1, 598
38, 3, 2020, 5, 2, 8, 307
38, 3, 2020, 5, 9, 1, 322
38, 3, 2020, 5, 9, 2, 323
38, 3, 2020, 5, 10, 2, 1098
38, 3, 2020, 5, 11, 2, 323
38, 3, 2020, 5, 13, 8, 355
38, 3, 2020, 5, 16, 2, 471
38, 3, 2020, 6, 1, 1, 304
38, 3, 2020, 6, 1, 2, 842
38, 3, 2020, 6, 1, 7, 331
38, 3, 2020, 6, 1, 8, 661
38, 3, 2020, 6, 2, 7, 310
38, 3, 2020, 6, 4, 2, 121
38, 3, 2020, 6, 4, 7, 252
38, 3, 2020, 6, 5, 8, 1274
38, 3, 2020, 6, 6, 2, 307
38, 3, 2020, 6, 9, 2, 645
38, 3, 2020, 6, 9, 7, 323
38, 3, 2020, 6, 11, 7, 298
38, 3, 2020, 6, 22, 4, 330
38, 3, 2020, 7, 1, 2, 307
38, 3, 2020, 7, 16, 8, 138
38, 3, 2021, 1, 1, 8, 468
38, 3, 2021, 1, 3, 7, 614
38, 3, 2021, 1, 5, 8, 1847
38, 3, 2021, 1, 6, 8, 214
38, 3, 2021, 1, 9, 8, 150
38, 3, 2021, 2, 3, 2, 152
38, 3, 2021, 2, 3, 3, 152
38, 3, 2021, 2, 4, 2, 152
38, 3, 2021, 2, 5, 8, 152
38, 3, 2021, 2, 7, 2, 152
38, 3, 2021, 2, 8, 8, 152
38, 3, 2021, 2, 9, 2, 141
38, 3, 2021, 3, 2, 2, 152
38, 3, 2021, 3, 4, 2, 318
38, 3, 2021, 3, 5, 2, 319
38, 3, 2021, 3, 6, 2, 319
38, 3, 2021, 3, 6, 8, 318
38, 3, 2021, 3, 9, 8, 330
38, 3, 2021, 3, 10, 4, 165
38, 3, 2021, 4, 1, 2, 310
38, 3, 2021, 4, 1, 4, 233
38, 3, 2021, 4, 2, 2, 152
38, 3, 2021, 4, 2, 7, 323
